participant,gender,group,condition,feature,item,outcome,involvement_z
bw5,female,british english,after,rhoticity,card,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,leather jacket,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,opportunity,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,learn,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,share,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,winter,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,formal,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,perfect,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,chocolate-covered,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,uniform,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,first day,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,polar bear,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,liar,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,heart attack,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,sleep over,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,nurse,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,weird,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,car,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,murdered,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,murder,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,girlfriends,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,perfect,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,understand,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,daughter,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,never ever,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,social services,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,hurt,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,learn,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,superpowers,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,worse,1,-0.7567687508439579
bw5,female,british english,after,rhoticity,circumstances,0,-0.7567687508439579
bw5,female,british english,after,rhoticity,sister,0,-0.7567687508439579
bw6,female,british english,after,rhoticity,vampire,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,warm,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,birthday,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,cheer,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,finger,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,wears,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,river,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,driver,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,earn,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,working,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,hard,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,person,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,turns,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,information,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,rewarded,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,others,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,weird,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,shirt,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,girlfriends,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,research,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,Antarctica,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,flirting,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,bar,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,card,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,leather jacket,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,opportunity,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,learn,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,share,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,winter,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,formal,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,perfect,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,chocolate-covered,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,uniform,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,first day,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,polar bear,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,liar,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,heart attack,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,sleep over,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,nurse,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,weird,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,car,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,murdered,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,murder,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,girlfriends,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,perfect,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,understand,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,daughter,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,never ever,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,social services,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,hurt,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,learn,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,superpowers,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,worse,0,-0.2577653329739516
bw6,female,british english,after,rhoticity,circumstances,1,-0.2577653329739516
bw6,female,british english,after,rhoticity,sister,0,-0.2577653329739516
am1,male,american english,before,t-flapping,unbeatable,1,-0.2577653329739516
am1,male,american english,before,t-flapping,mosquitoes,1,-0.2577653329739516
am1,male,american english,before,t-flapping,parties,1,-0.2577653329739516
am1,male,american english,before,t-flapping,better,1,-0.2577653329739516
am1,male,american english,before,t-flapping,water,1,-0.2577653329739516
am1,male,american english,before,t-flapping,butter,1,-0.2577653329739516
am1,male,american english,before,t-flapping,writers,1,-0.2577653329739516
am1,male,american english,before,t-flapping,dating,1,-0.2577653329739516
am1,male,american english,before,t-flapping,Saturday,1,-0.2577653329739516
am1,male,american english,before,t-flapping,caterpillar,1,-0.2577653329739516
am1,male,american english,before,t-flapping,waited,1,-0.2577653329739516
am1,male,american english,before,t-flapping,matter,1,-0.2577653329739516
am1,male,american english,before,t-flapping,comitting,1,-0.2577653329739516
am1,male,american english,before,t-flapping,beautiful,1,-0.2577653329739516
am2,male,american english,before,t-flapping,attitude,0,-1.7547755865839705
am2,male,american english,before,t-flapping,unbeatable,1,-1.7547755865839705
am2,male,american english,before,t-flapping,mosquitoes,0,-1.7547755865839705
am2,male,american english,before,t-flapping,better,1,-1.7547755865839705
am2,male,american english,before,t-flapping,water,1,-1.7547755865839705
am2,male,american english,before,t-flapping,butter,0,-1.7547755865839705
am2,male,american english,before,t-flapping,hatter,0,-1.7547755865839705
am2,male,american english,before,t-flapping,letters,1,-1.7547755865839705
am2,male,american english,before,t-flapping,dating,0,-1.7547755865839705
am2,male,american english,before,t-flapping,Saturday,0,-1.7547755865839705
am2,male,american english,before,t-flapping,caterpillar,0,-1.7547755865839705
am2,male,american english,before,t-flapping,matter,1,-1.7547755865839705
am2,male,american english,before,t-flapping,comitting,1,-1.7547755865839705
am2,male,american english,before,t-flapping,beautiful,0,-1.7547755865839705
am3,male,american english,before,t-flapping,attitude,0,-0.2577653329739516
am3,male,american english,before,t-flapping,mosquitoes,1,-0.2577653329739516
am3,male,american english,before,t-flapping,parties,1,-0.2577653329739516
am3,male,american english,before,t-flapping,better,1,-0.2577653329739516
am3,male,american english,before,t-flapping,water,1,-0.2577653329739516
am3,male,american english,before,t-flapping,butter,1,-0.2577653329739516
am3,male,american english,before,t-flapping,hatter,1,-0.2577653329739516
am3,male,american english,before,t-flapping,dating,0,-0.2577653329739516
am3,male,american english,before,t-flapping,Saturday,0,-0.2577653329739516
am3,male,american english,before,t-flapping,caterpillar,0,-0.2577653329739516
am3,male,american english,before,t-flapping,matter,1,-0.2577653329739516
am3,male,american english,before,t-flapping,comitting,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,attitude,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,unbeatable,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,mosquitoes,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,better,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,water,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,hatter,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,writers,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,letters,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,dating,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,Saturday,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,caterpillar,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,waited,0,-0.2577653329739516
aw1,female,american english,before,t-flapping,matter,1,-0.2577653329739516
aw1,female,american english,before,t-flapping,beautiful,1,-0.2577653329739516
aw2,female,american english,before,t-flapping,attitude,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,unbeatable,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,mosquitoes,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,parties,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,better,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,water,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,butter,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,hatter,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,writers,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,letters,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,dating,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,Saturday,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,caterpillar,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,waited,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,matter,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,comitting,0,-1.0062704597789611
aw2,female,american english,before,t-flapping,beautiful,0,-1.0062704597789611
aw3,female,american english,before,t-flapping,attitude,1,0.24123808489605467
aw3,female,american english,before,t-flapping,unbeatable,0,0.24123808489605467
aw3,female,american english,before,t-flapping,mosquitoes,0,0.24123808489605467
aw3,female,american english,before,t-flapping,parties,0,0.24123808489605467
aw3,female,american english,before,t-flapping,better,1,0.24123808489605467
aw3,female,american english,before,t-flapping,water,0,0.24123808489605467
aw3,female,american english,before,t-flapping,hatter,1,0.24123808489605467
aw3,female,american english,before,t-flapping,writers,0,0.24123808489605467
aw3,female,american english,before,t-flapping,letters,1,0.24123808489605467
aw3,female,american english,before,t-flapping,dating,0,0.24123808489605467
aw3,female,american english,before,t-flapping,Saturday,0,0.24123808489605467
aw3,female,american english,before,t-flapping,caterpillar,0,0.24123808489605467
aw3,female,american english,before,t-flapping,waited,1,0.24123808489605467
aw3,female,american english,before,t-flapping,matter,1,0.24123808489605467
aw3,female,american english,before,t-flapping,comitting,0,0.24123808489605467
aw3,female,american english,before,t-flapping,beautiful,1,0.24123808489605467
aw4,female,american english,before,t-flapping,attitude,1,1.4887466295710703
aw4,female,american english,before,t-flapping,unbeatable,0,1.4887466295710703
aw4,female,american english,before,t-flapping,mosquitoes,0,1.4887466295710703
aw4,female,american english,before,t-flapping,parties,0,1.4887466295710703
aw4,female,american english,before,t-flapping,better,1,1.4887466295710703
aw4,female,american english,before,t-flapping,butter,0,1.4887466295710703
aw4,female,american english,before,t-flapping,hatter,0,1.4887466295710703
aw4,female,american english,before,t-flapping,writers,0,1.4887466295710703
aw4,female,american english,before,t-flapping,letters,0,1.4887466295710703
aw4,female,american english,before,t-flapping,dating,1,1.4887466295710703
aw4,female,american english,before,t-flapping,Saturday,1,1.4887466295710703
aw4,female,american english,before,t-flapping,caterpillar,0,1.4887466295710703
aw4,female,american english,before,t-flapping,waited,0,1.4887466295710703
aw4,female,american english,before,t-flapping,matter,1,1.4887466295710703
aw4,female,american english,before,t-flapping,comitting,1,1.4887466295710703
aw5,female,american english,before,t-flapping,attitude,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,unbeatable,0,-0.2577653329739516
aw5,female,american english,before,t-flapping,mosquitoes,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,parties,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,water,0,-0.2577653329739516
aw5,female,american english,before,t-flapping,hatter,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,writers,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,letters,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,dating,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,Saturday,0,-0.2577653329739516
aw5,female,american english,before,t-flapping,matter,0,-0.2577653329739516
aw5,female,american english,before,t-flapping,comitting,1,-0.2577653329739516
aw5,female,american english,before,t-flapping,beautiful,1,-0.2577653329739516
aw6,female,american english,before,t-flapping,attitude,1,0.7402415027660609
aw6,female,american english,before,t-flapping,unbeatable,0,0.7402415027660609
aw6,female,american english,before,t-flapping,parties,1,0.7402415027660609
aw6,female,american english,before,t-flapping,better,1,0.7402415027660609
aw6,female,american english,before,t-flapping,water,1,0.7402415027660609
aw6,female,american english,before,t-flapping,butter,1,0.7402415027660609
aw6,female,american english,before,t-flapping,letters,0,0.7402415027660609
aw6,female,american english,before,t-flapping,dating,0,0.7402415027660609
aw6,female,american english,before,t-flapping,Saturday,0,0.7402415027660609
aw6,female,american english,before,t-flapping,caterpillar,0,0.7402415027660609
aw6,female,american english,before,t-flapping,waited,1,0.7402415027660609
aw6,female,american english,before,t-flapping,matter,1,0.7402415027660609
aw6,female,american english,before,t-flapping,comitting,1,0.7402415027660609
aw6,female,american english,before,t-flapping,beautiful,1,0.7402415027660609
bm1,male,british english,before,t-flapping,attitude,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,unbeatable,0,-0.7567687508439579
bm1,male,british english,before,t-flapping,mosquitoes,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,parties,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,better,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,water,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,butter,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,hatter,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,writers,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,letters,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,dating,0,-0.7567687508439579
bm1,male,british english,before,t-flapping,Saturday,1,-0.7567687508439579
bm1,male,british english,before,t-flapping,caterpillar,0,-0.7567687508439579
bm1,male,british english,before,t-flapping,waited,0,-0.7567687508439579
bm1,male,british english,before,t-flapping,comitting,0,-0.7567687508439579
bm1,male,british english,before,t-flapping,beautiful,1,-0.7567687508439579
bm2,male,british english,before,t-flapping,attitude,1,1.4887466295710703
bm2,male,british english,before,t-flapping,unbeatable,1,1.4887466295710703
bm2,male,british english,before,t-flapping,mosquitoes,1,1.4887466295710703
bm2,male,british english,before,t-flapping,parties,1,1.4887466295710703
bm2,male,british english,before,t-flapping,better,1,1.4887466295710703
bm2,male,british english,before,t-flapping,water,1,1.4887466295710703
bm2,male,british english,before,t-flapping,butter,1,1.4887466295710703
bm2,male,british english,before,t-flapping,writers,1,1.4887466295710703
bm2,male,british english,before,t-flapping,letters,1,1.4887466295710703
bm2,male,british english,before,t-flapping,dating,1,1.4887466295710703
bm2,male,british english,before,t-flapping,Saturday,1,1.4887466295710703
bm2,male,british english,before,t-flapping,caterpillar,1,1.4887466295710703
bm2,male,british english,before,t-flapping,waited,1,1.4887466295710703
bm2,male,british english,before,t-flapping,matter,1,1.4887466295710703
bm2,male,british english,before,t-flapping,comitting,1,1.4887466295710703
bm2,male,british english,before,t-flapping,beautiful,1,1.4887466295710703
bm3,male,british english,before,t-flapping,attitude,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,unbeatable,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,mosquitoes,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,parties,0,-1.2557721687139642
bm3,male,british english,before,t-flapping,better,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,water,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,writers,0,-1.2557721687139642
bm3,male,british english,before,t-flapping,letters,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,dating,0,-1.2557721687139642
bm3,male,british english,before,t-flapping,caterpillar,0,-1.2557721687139642
bm3,male,british english,before,t-flapping,matter,1,-1.2557721687139642
bm3,male,british english,before,t-flapping,beautiful,1,-1.2557721687139642
bw1,female,british english,before,t-flapping,attitude,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,unbeatable,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,mosquitoes,0,-0.5072670419089548
bw1,female,british english,before,t-flapping,parties,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,better,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,water,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,butter,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,hatter,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,writers,0,-0.5072670419089548
bw1,female,british english,before,t-flapping,letters,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,dating,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,Saturday,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,caterpillar,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,waited,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,matter,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,comitting,1,-0.5072670419089548
bw1,female,british english,before,t-flapping,beautiful,1,-0.5072670419089548
bw2,female,british english,before,t-flapping,attitude,1,1.2392449206360672
bw2,female,british english,before,t-flapping,unbeatable,1,1.2392449206360672
bw2,female,british english,before,t-flapping,mosquitoes,1,1.2392449206360672
bw2,female,british english,before,t-flapping,parties,1,1.2392449206360672
bw2,female,british english,before,t-flapping,better,1,1.2392449206360672
bw2,female,british english,before,t-flapping,water,1,1.2392449206360672
bw2,female,british english,before,t-flapping,butter,1,1.2392449206360672
bw2,female,british english,before,t-flapping,hatter,0,1.2392449206360672
bw2,female,british english,before,t-flapping,writers,1,1.2392449206360672
bw2,female,british english,before,t-flapping,letters,1,1.2392449206360672
bw2,female,british english,before,t-flapping,dating,1,1.2392449206360672
bw2,female,british english,before,t-flapping,Saturday,1,1.2392449206360672
bw2,female,british english,before,t-flapping,caterpillar,1,1.2392449206360672
bw2,female,british english,before,t-flapping,matter,1,1.2392449206360672
bw2,female,british english,before,t-flapping,comitting,1,1.2392449206360672
bw2,female,british english,before,t-flapping,beautiful,1,1.2392449206360672
bw3,female,british english,before,t-flapping,attitude,1,1.9877500474410768
bw3,female,british english,before,t-flapping,mosquitoes,1,1.9877500474410768
bw3,female,british english,before,t-flapping,parties,1,1.9877500474410768
bw3,female,british english,before,t-flapping,better,1,1.9877500474410768
bw3,female,british english,before,t-flapping,water,1,1.9877500474410768
bw3,female,british english,before,t-flapping,butter,1,1.9877500474410768
bw3,female,british english,before,t-flapping,hatter,1,1.9877500474410768
bw3,female,british english,before,t-flapping,writers,1,1.9877500474410768
bw3,female,british english,before,t-flapping,letters,1,1.9877500474410768
bw3,female,british english,before,t-flapping,dating,0,1.9877500474410768
bw3,female,british english,before,t-flapping,Saturday,1,1.9877500474410768
bw3,female,british english,before,t-flapping,caterpillar,0,1.9877500474410768
bw3,female,british english,before,t-flapping,waited,1,1.9877500474410768
bw3,female,british english,before,t-flapping,matter,1,1.9877500474410768
bw3,female,british english,before,t-flapping,comitting,1,1.9877500474410768
bw3,female,british english,before,t-flapping,beautiful,1,1.9877500474410768
bw4,female,british english,before,t-flapping,attitude,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,unbeatable,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,mosquitoes,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,parties,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,better,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,water,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,butter,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,hatter,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,writers,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,letters,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,dating,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,Saturday,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,caterpillar,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,waited,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,matter,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,comitting,0,-0.008263624038948479
bw4,female,british english,before,t-flapping,beautiful,0,-0.008263624038948479
bw5,female,british english,before,t-flapping,mosquitoes,0,-0.7567687508439579
bw5,female,british english,before,t-flapping,parties,1,-0.7567687508439579
bw5,female,british english,before,t-flapping,better,1,-0.7567687508439579
bw5,female,british english,before,t-flapping,water,1,-0.7567687508439579
bw5,female,british english,before,t-flapping,hatter,0,-0.7567687508439579
bw5,female,british english,before,t-flapping,writers,0,-0.7567687508439579
bw5,female,british english,before,t-flapping,Saturday,1,-0.7567687508439579
bw5,female,british english,before,t-flapping,waited,1,-0.7567687508439579
bw5,female,british english,before,t-flapping,matter,1,-0.7567687508439579
bw5,female,british english,before,t-flapping,comitting,0,-0.7567687508439579
bw5,female,british english,before,t-flapping,beautiful,1,-0.7567687508439579
bw6,female,british english,before,t-flapping,attitude,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,unbeatable,0,-0.2577653329739516
bw6,female,british english,before,t-flapping,parties,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,better,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,water,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,butter,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,hatter,0,-0.2577653329739516
bw6,female,british english,before,t-flapping,writers,0,-0.2577653329739516
bw6,female,british english,before,t-flapping,letters,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,dating,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,Saturday,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,caterpillar,0,-0.2577653329739516
bw6,female,british english,before,t-flapping,waited,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,matter,1,-0.2577653329739516
bw6,female,british english,before,t-flapping,beautiful,1,-0.2577653329739516
am1,male,american english,after,t-flapping,unbeatable,1,-0.2577653329739516
am1,male,american english,after,t-flapping,mosquitoes,1,-0.2577653329739516
am1,male,american english,after,t-flapping,parties,1,-0.2577653329739516
am1,male,american english,after,t-flapping,better,1,-0.2577653329739516
am1,male,american english,after,t-flapping,water,1,-0.2577653329739516
am1,male,american english,after,t-flapping,butter,1,-0.2577653329739516
am1,male,american english,after,t-flapping,writers,1,-0.2577653329739516
am1,male,american english,after,t-flapping,dating,1,-0.2577653329739516
am1,male,american english,after,t-flapping,Saturday,1,-0.2577653329739516
am1,male,american english,after,t-flapping,caterpillar,1,-0.2577653329739516
am1,male,american english,after,t-flapping,waited,1,-0.2577653329739516
am1,male,american english,after,t-flapping,matter,1,-0.2577653329739516
am1,male,american english,after,t-flapping,comitting,1,-0.2577653329739516
am1,male,american english,after,t-flapping,beautiful,1,-0.2577653329739516
am2,male,american english,after,t-flapping,attitude,0,-1.7547755865839705
am2,male,american english,after,t-flapping,unbeatable,1,-1.7547755865839705
am2,male,american english,after,t-flapping,mosquitoes,1,-1.7547755865839705
am2,male,american english,after,t-flapping,better,1,-1.7547755865839705
am2,male,american english,after,t-flapping,water,1,-1.7547755865839705
am2,male,american english,after,t-flapping,butter,1,-1.7547755865839705
am2,male,american english,after,t-flapping,hatter,0,-1.7547755865839705
am2,male,american english,after,t-flapping,letters,0,-1.7547755865839705
am2,male,american english,after,t-flapping,dating,1,-1.7547755865839705
am2,male,american english,after,t-flapping,Saturday,1,-1.7547755865839705
am2,male,american english,after,t-flapping,caterpillar,0,-1.7547755865839705
am2,male,american english,after,t-flapping,matter,1,-1.7547755865839705
am2,male,american english,after,t-flapping,comitting,1,-1.7547755865839705
am2,male,american english,after,t-flapping,beautiful,1,-1.7547755865839705
am3,male,american english,after,t-flapping,attitude,0,-0.2577653329739516
am3,male,american english,after,t-flapping,mosquitoes,1,-0.2577653329739516
am3,male,american english,after,t-flapping,parties,1,-0.2577653329739516
am3,male,american english,after,t-flapping,better,1,-0.2577653329739516
am3,male,american english,after,t-flapping,water,0,-0.2577653329739516
am3,male,american english,after,t-flapping,butter,0,-0.2577653329739516
am3,male,american english,after,t-flapping,hatter,1,-0.2577653329739516
am3,male,american english,after,t-flapping,dating,1,-0.2577653329739516
am3,male,american english,after,t-flapping,Saturday,0,-0.2577653329739516
am3,male,american english,after,t-flapping,caterpillar,0,-0.2577653329739516
am3,male,american english,after,t-flapping,matter,1,-0.2577653329739516
am3,male,american english,after,t-flapping,comitting,1,-0.2577653329739516
aw1,female,american english,after,t-flapping,attitude,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,unbeatable,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,mosquitoes,1,-0.2577653329739516
aw1,female,american english,after,t-flapping,better,1,-0.2577653329739516
aw1,female,american english,after,t-flapping,water,1,-0.2577653329739516
aw1,female,american english,after,t-flapping,hatter,1,-0.2577653329739516
aw1,female,american english,after,t-flapping,writers,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,letters,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,dating,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,Saturday,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,caterpillar,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,waited,0,-0.2577653329739516
aw1,female,american english,after,t-flapping,matter,1,-0.2577653329739516
aw1,female,american english,after,t-flapping,beautiful,1,-0.2577653329739516
aw2,female,american english,after,t-flapping,attitude,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,unbeatable,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,mosquitoes,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,parties,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,better,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,water,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,butter,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,hatter,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,writers,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,letters,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,dating,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,Saturday,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,caterpillar,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,waited,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,matter,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,comitting,0,-1.0062704597789611
aw2,female,american english,after,t-flapping,beautiful,1,-1.0062704597789611
aw3,female,american english,after,t-flapping,attitude,1,0.24123808489605467
aw3,female,american english,after,t-flapping,unbeatable,1,0.24123808489605467
aw3,female,american english,after,t-flapping,mosquitoes,1,0.24123808489605467
aw3,female,american english,after,t-flapping,parties,0,0.24123808489605467
aw3,female,american english,after,t-flapping,better,1,0.24123808489605467
aw3,female,american english,after,t-flapping,water,0,0.24123808489605467
aw3,female,american english,after,t-flapping,hatter,1,0.24123808489605467
